ID,VALUE
0x1db4,594
0x1db5,170
0x1db6,657
0x1db7,372
0x1db8,791
0x1db9,920
0x1dba,942
0x1dbb,391
0x1dbc,768
0x1dbd,176
0x1dbe,348
0x1dbf,19
0x1dc0,923
0x1dc1,364
0x1dc2,591
0x1dc3,132
0x1dc4,336
0x1dc5,690
0x1dc6,189
0x1dc7,413
0x1dc8,536
0x1dc9,867
0x1dca,231
0x1dcb,490
0x1dcc,909
0x1dcd,67
0x1dce,364
0x1dcf,1000
0x1dd0,5
0x1dd1,121
0x1dd2,813
0x1dd3,60
0x1dd4,632
0x1dd5,354
0x1dd6,415
0x1dd7,573
0x1dd8,552
0x1dd9,314
0x1dda,292
0x1ddb,683
0x1ddc,364
0x1ddd,666
0x1dde,994
0x1ddf,956
0x1de0,126
0x1de1,166
0x1de2,966
0x1de3,353
0x1de4,74
0x1de5,57
0x1de6,390
0x1de7,525
0x1de8,803
0x1de9,324
0x1dea,577
0x1deb,807
0x1dec,788
0x1ded,329
0x1dee,142
0x1def,928
0x1df0,601
0x1df1,658
0x1df2,387
0x1df3,500
0x1df4,831
0x1df5,671
0x1df6,752
0x1df7,439
0x1df8,655
0x1df9,818
0x1dfa,353
0x1dfb,74
0x1dfc,612
0x1dfd,103
0x1dfe,199
0x1dff,824
0x1e00,629
0x1e01,155
0x1e02,373
0x1e03,795
0x1e04,420
0x1e05,780
0x1e06,594
0x1e07,178
0x1e08,894
0x1e09,799
0x1e0a,40
0x1e0b,964
0x1e0c,463
0x1e0d,110
0x1e0e,20
0x1e0f,671
0x1e10,596
0x1e11,954
0x1e12,750
0x1e13,653
0x1e14,25
0x1e15,39
0x1e16,996
0x1e17,871
0x1e18,266
0x1e19,371
0x1e1a,491
0x1e1b,612
0x1e1c,381
0x1e1d,817
0x1e1e,332
0x1e1f,183
0x1e20,61
0x1e21,264
0x1e22,794
0x1e23,944
0x1e24,630
0x1e25,304
0x1e26,130
0x1e27,371
0x1e28,847
0x1e29,495
0x1e2a,446
0x1e2b,165
0x1e2c,954
0x1e2d,901
0x1e2e,649
0x1e2f,939
0x1e30,803
0x1e31,428
0x1e32,916
0x1e33,689
0x1e34,946
0x1e35,978
0x1e36,684
0x1e37,824
0x1e38,16
0x1e39,812
0x1e3a,7
0x1e3b,4
0x1e3c,950
0x1e3d,743
0x1e3e,711
0x1e3f,326
0x1e40,636
0x1e41,210
0x1e42,619
0x1e43,388
0x1e44,836
0x1e45,714
0x1e46,788
0x1e47,531
0x1e48,582
0x1e49,471
0x1e4a,631
0x1e4b,172
0x1e4c,46
0x1e4d,825
0x1e4e,440
0x1e4f,754
0x1e50,211
0x1e51,851
0x1e52,335
0x1e53,0
0x1e54,421
0x1e55,276
0x1e56,110
0x1e57,231
0x1e58,198
0x1e59,566
0x1e5a,143
0x1e5b,385
0x1e5c,600
0x1e5d,150
0x1e5e,882
0x1e5f,727
0x1e60,847
0x1e61,842
0x1e62,440
0x1e63,756
0x1e64,378
0x1e65,334
0x1e66,294
0x1e67,719
0x1e68,740
0x1e69,73
0x1e6a,185
0x1e6b,669
0x1e6c,171
0x1e6d,63
0x1e6e,850
0x1e6f,385
0x1e70,457
0x1e71,70
0x1e72,768
0x1e73,109
0x1e74,183
0x1e75,706
0x1e76,133
0x1e77,20
0x1e78,663
0x1e79,603
0x1e7a,790
0x1e7b,43
0x1e7c,379
0x1e7d,579
0x1e7e,44
0x1e7f,985
0x1e80,662
0x1e81,530
0x1e82,621
0x1e83,946
0x1e84,981
0x1e85,692
0x1e86,749
0x1e87,55
0x1e88,582
0x1e89,244
0x1e8a,775
0x1e8b,66
0x1e8c,3
0x1e8d,506
0x1e8e,840
0x1e8f,892
0x1e90,158
0x1e91,427
0x1e92,623
0x1e93,368
0x1e94,692
0x1e95,243
0x1e96,257
0x1e97,732
0x1e98,734
0x1e99,938
0x1e9a,922
0x1e9b,875
0x1e9c,415
0x1e9d,677
0x1e9e,67
0x1e9f,300
0x1ea0,263
0x1ea1,335
0x1ea2,276
0x1ea3,130
0x1ea4,723
0x1ea5,335
0x1ea6,633
0x1ea7,76
0x1ea8,924
0x1ea9,196
0x1eaa,198
0x1eab,733
0x1eac,419
0x1ead,627
0x1eae,227
0x1eaf,375
0x1eb0,673
0x1eb1,86
0x1eb2,853
0x1eb3,215
0x1eb4,734
0x1eb5,993
0x1eb6,111
0x1eb7,430
0x1eb8,134
0x1eb9,972
0x1eba,84
0x1ebb,924
0x1ebc,756
0x1ebd,989
0x1ebe,206
0x1ebf,863
0x1ec0,302
0x1ec1,835
0x1ec2,304
0x1ec3,504
0x1ec4,807
0x1ec5,1000
0x1ec6,528
0x1ec7,821
0x1ec8,916
0x1ec9,553
0x1eca,807
0x1ecb,73
0x1ecc,636
0x1ecd,582
0x1ece,417
0x1ecf,421
0x1ed0,473
0x1ed1,745
0x1ed2,827
0x1ed3,378
0x1ed4,647
0x1ed5,535
0x1ed6,354
0x1ed7,112
0x1ed8,62
0x1ed9,890
0x1eda,42
0x1edb,69
0x1edc,268
0x1edd,401
0x1ede,81
0x1edf,765
0x1ee0,27
0x1ee1,31
0x1ee2,407
0x1ee3,917
0x1ee4,191
0x1ee5,395
0x1ee6,396
0x1ee7,33
0x1ee8,849
0x1ee9,416
0x1eea,209
0x1eeb,457
0x1eec,698
0x1eed,55
0x1eee,179
0x1eef,438
0x1ef0,29
0x1ef1,101
0x1ef2,919
0x1ef3,900
0x1ef4,538
0x1ef5,794
0x1ef6,204
0x1ef7,884
0x1ef8,307
0x1ef9,308
0x1efa,506
0x1efb,773
0x1efc,365
0x1efd,213
0x1efe,962
0x1eff,931
0x1f00,266
0x1f01,393
0x1f02,968
0x1f03,786
0x1f04,961
0x1f05,366
0x1f06,305
0x1f07,158
0x1f08,172
0x1f09,326
0x1f0a,584
0x1f0b,177
0x1f0c,352
0x1f0d,584
0x1f0e,700
0x1f0f,862
0x1f10,973
0x1f11,614
0x1f12,804
0x1f13,589
0x1f14,315
0x1f15,197
0x1f16,228
0x1f17,771
0x1f18,453
0x1f19,811
0x1f1a,736
0x1f1b,81
0x1f1c,127
0x1f1d,630
0x1f1e,20
0x1f1f,794
0x1f20,899
0x1f21,312
0x1f22,624
0x1f23,390
0x1f24,145
0x1f25,29
0x1f26,169
0x1f27,165
0x1f28,842
0x1f29,966
0x1f2a,223
0x1f2b,502
0x1f2c,586
0x1f2d,614
0x1f2e,61
0x1f2f,763
0x1f30,863
0x1f31,26
0x1f32,979
0x1f33,434
0x1f34,761
0x1f35,945
0x1f36,948
0x1f37,804
0x1f38,414
0x1f39,445
0x1f3a,525
0x1f3b,390
0x1f3c,603
0x1f3d,415
0x1f3e,427
0x1f3f,645
0x1f40,85
0x1f41,920
0x1f42,94
0x1f43,822
0x1f44,324
0x1f45,215
0x1f46,139
0x1f47,586
0x1f48,202
0x1f49,75
0x1f4a,108
0x1f4b,42
0x1f4c,485
0x1f4d,101
0x1f4e,906
0x1f4f,921
0x1f50,384
0x1f51,90
0x1f52,416
0x1f53,94
0x1f54,275
0x1f55,26
0x1f56,355
0x1f57,506
0x1f58,663
0x1f59,452
0x1f5a,572
0x1f5b,292
0x1f5c,891
0x1f5d,667
0x1f5e,776
0x1f5f,796
0x1f60,486
0x1f61,383
0x1f62,779
0x1f63,570
0x1f64,129
0x1f65,269
0x1f66,825
0x1f67,782
0x1f68,744
0x1f69,654
0x1f6a,911
0x1f6b,408
0x1f6c,998
0x1f6d,792
0x1f6e,173
0x1f6f,951
0x1f70,17
0x1f71,213
0x1f72,999
0x1f73,97
0x1f74,86
0x1f75,983
0x1f76,730
0x1f77,66
0x1f78,271
0x1f79,135
0x1f7a,629
0x1f7b,526
0x1f7c,567
0x1f7d,462
0x1f7e,933
0x1f7f,309
0x1f80,62
0x1f81,94
0x1f82,232
0x1f83,170
0x1f84,253
0x1f85,401
0x1f86,494
0x1f87,121
0x1f88,515
0x1f89,805
0x1f8a,960
0x1f8b,898
0x1f8c,804
0x1f8d,906
0x1f8e,945
0x1f8f,681
0x1f90,801
0x1f91,354
0x1f92,381
0x1f93,22
0x1f94,546
0x1f95,825
0x1f96,625
0x1f97,781
0x1f98,836
0x1f99,16
0x1f9a,910
0x1f9b,906
0x1f9c,385
0x1f9d,663
0x1f9e,578
0x1f9f,188
0x1fa0,74
0x1fa1,26
0x1fa2,195
0x1fa3,922
0x1fa4,291
0x1fa5,695
0x1fa6,31
0x1fa7,275
0x1fa8,469
0x1fa9,354
0x1faa,938
0x1fab,671
0x1fac,528
0x1fad,87
0x1fae,927
0x1faf,234
0x1fb0,34
0x1fb1,503
0x1fb2,561
0x1fb3,379
0x1fb4,795
0x1fb5,6
0x1fb6,595
0x1fb7,785
0x1fb8,47
0x1fb9,709
0x1fba,322
0x1fbb,686
0x1fbc,642
0x1fbd,99
0x1fbe,42
0x1fbf,697
0x1fc0,57
0x1fc1,179
0x1fc2,691
0x1fc3,18
0x1fc4,993
0x1fc5,75
0x1fc6,993
0x1fc7,805
0x1fc8,783
0x1fc9,544
0x1fca,317
0x1fcb,212
0x1fcc,497
0x1fcd,101
0x1fce,447
0x1fcf,677
0x1fd0,148
0x1fd1,254
0x1fd2,804
0x1fd3,354
0x1fd4,245
0x1fd5,334
0x1fd6,173
0x1fd7,526
0x1fd8,534
0x1fd9,439
0x1fda,24
0x1fdb,853
0x1fdc,994
0x1fdd,555
0x1fde,124
0x1fdf,705
0x1fe0,556
0x1fe1,602
0x1fe2,397
0x1fe3,259
0x1fe4,3
0x1fe5,929
0x1fe6,289
0x1fe7,283
0x1fe8,624
0x1fe9,669
0x1fea,723
0x1feb,720
0x1fec,93
0x1fed,996
0x1fee,753
0x1fef,38
0x1ff0,287
0x1ff1,280
0x1ff2,471
0x1ff3,626
0x1ff4,558
0x1ff5,705
0x1ff6,431
0x1ff7,294
0x1ff8,623
0x1ff9,35
0x1ffa,550
0x1ffb,240
0x1ffc,237
0x1ffd,253
0x1ffe,800
0x1fff,763
0x2000,963
0x2001,640
0x2002,178
0x2003,822
0x2004,371
0x2005,691
0x2006,611
0x2007,327
0x2008,361
0x2009,429
0x200a,362
0x200b,709
0x200c,140
0x200d,281
0x200e,92
0x200f,391
0x2010,135
0x2011,961
0x2012,170
0x2013,233
0x2014,743
0x2015,943
0x2016,993
0x2017,89
0x2018,920
0x2019,992
0x201a,675
0x201b,532
0x201c,409
0x201d,641
0x201e,208
0x201f,715
0x2020,523
0x2021,812
0x2022,163
0x2023,860
0x2024,897
0x2025,441
0x2026,539
0x2027,825
0x2028,8
0x2029,773
0x202a,672
0x202b,28
0x202c,990
0x202d,828
0x202e,718
0x202f,961
0x2030,41
0x2031,447
0x2032,192
0x2033,325
0x2034,474
0x2035,366
0x2036,716
0x2037,694
0x2038,952
0x2039,708
0x203a,369
0x203b,49
0x203c,123
0x203d,955
0x203e,257
0x203f,618
0x2040,205
0x2041,139
0x2042,311
0x2043,909
0x2044,447
0x2045,116
0x2046,216
0x2047,122
0x2048,80
0x2049,670
0x204a,41
0x204b,277
0x204c,290
0x204d,605
0x204e,293
0x204f,360
0x2050,489
0x2051,5
0x2052,129
0x2053,290
0x2054,532
0x2055,0
0x2056,748
0x2057,239
0x2058,446
0x2059,326
0x205a,363
0x205b,286
0x205c,285
0x205d,286
0x205e,587
0x205f,809
0x2060,909
0x2061,417
0x2062,879
0x2063,306
0x2064,190
0x2065,623
0x2066,891
0x2067,179
0x2068,262
0x2069,137
0x206a,58
0x206b,548
0x206c,195
0x206d,977
0x206e,350
0x206f,399
0x2070,672
0x2071,74
0x2072,566
0x2073,46
0x2074,148
0x2075,749
0x2076,416
0x2077,19
0x2078,60
0x2079,389
0x207a,835
0x207b,999
0x207c,982
0x207d,77
0x207e,209
0x207f,696
0x2080,568
0x2081,815
0x2082,930
0x2083,732
0x2084,389
0x2085,657
0x2086,254
0x2087,391
0x2088,551
0x2089,938
0x208a,451
0x208b,177
0x208c,114
0x208d,189
0x208e,802
0x208f,60
0x2090,823
0x2091,991
0x2092,910
0x2093,475
0x2094,855
0x2095,617
0x2096,427
0x2097,276
0x2098,320
0x2099,812
0x209a,593
0x209b,373
0x209c,996
0x209d,75
0x209e,561
0x209f,220
0x20a0,59
0x20a1,925
0x20a2,371
0x20a3,299
0x20a4,133
0x20a5,222
0x20a6,739
0x20a7,851
0x20a8,149
0x20a9,595
0x20aa,621
0x20ab,311
0x20ac,355
0x20ad,872
0x20ae,990
0x20af,970
0x20b0,261
0x20b1,957
0x20b2,886
0x20b3,741
0x20b4,461
0x20b5,421
0x20b6,248
0x20b7,525
0x20b8,784
0x20b9,115
0x20ba,369
0x20bb,242
0x20bc,196
0x20bd,940
0x20be,302
0x20bf,90
0x20c0,320
0x20c1,366
0x20c2,949
0x20c3,273
0x20c4,676
0x20c5,546
0x20c6,565
0x20c7,222
0x20c8,410
0x20c9,914
0x20ca,663
0x20cb,616
0x20cc,615
0x20cd,903
0x20ce,358
0x20cf,504
0x20d0,159
0x20d1,506
0x20d2,858
0x20d3,503
0x20d4,134
0x20d5,238
0x20d6,13
0x20d7,878
0x20d8,769
0x20d9,396
0x20da,626
0x20db,586
0x20dc,108
0x20dd,274
0x20de,832
0x20df,196
0x20e0,569
0x20e1,175
0x20e2,689
0x20e3,436
0x20e4,769
0x20e5,995
0x20e6,665
0x20e7,115
0x20e8,32
0x20e9,453
0x20ea,275
0x20eb,740
0x20ec,846
0x20ed,996
0x20ee,609
0x20ef,370
0x20f0,757
0x20f1,339
0x20f2,282
0x20f3,519
0x20f4,118
0x20f5,811
0x20f6,143
0x20f7,671
0x20f8,206
0x20f9,905
0x20fa,47
0x20fb,778
0x20fc,604
0x20fd,994
0x20fe,411
0x20ff,785
0x2100,767
0x2101,179
0x2102,830
0x2103,227
0x2104,943
0x2105,72
0x2106,766
0x2107,956
0x2108,373
0x2109,622
0x210a,636
0x210b,434
0x210c,162
0x210d,254
0x210e,920
0x210f,353
0x2110,617
0x2111,509
0x2112,3
0x2113,224
0x2114,626
0x2115,287
0x2116,820
0x2117,942
0x2118,395
0x2119,437
0x211a,659
0x211b,8
0x211c,480
0x211d,591
0x211e,851
0x211f,951
0x2120,549
0x2121,965
0x2122,264
0x2123,831
0x2124,549
0x2125,563
0x2126,989
0x2127,767
0x2128,342
0x2129,476
0x212a,644
0x212b,356
0x212c,747
0x212d,913
0x212e,498
0x212f,512
0x2130,23
0x2131,648
0x2132,845
0x2133,280
0x2134,485
0x2135,456
0x2136,398
0x2137,463
0x2138,501
0x2139,952
0x213a,508
0x213b,601
0x213c,136
0x213d,367
0x213e,423
0x213f,521
0x2140,677
0x2141,332
0x2142,664
0x2143,81
0x2144,72
0x2145,962
0x2146,17
0x2147,130
0x2148,802
0x2149,787
0x214a,681
0x214b,761
0x214c,92
0x214d,668
0x214e,872
0x214f,612
0x2150,143
0x2151,922
0x2152,882
0x2153,399
0x2154,30
0x2155,492
0x2156,37
0x2157,694
0x2158,877
0x2159,936
0x215a,299
0x215b,123
0x215c,198
0x215d,940
0x215e,605
0x215f,78
0x2160,434
0x2161,468
0x2162,427
0x2163,14
0x2164,297
0x2165,152
0x2166,753
0x2167,83
0x2168,589
0x2169,598
0x216a,267
0x216b,288
0x216c,554
0x216d,865
0x216e,130
0x216f,8
0x2170,925
0x2171,870
0x2172,421
0x2173,432
0x2174,969
0x2175,500
0x2176,440
0x2177,186
0x2178,236
0x2179,142
0x217a,765
0x217b,815
0x217c,166
0x217d,155
0x217e,273
0x217f,995
0x2180,566
0x2181,562
0x2182,890
0x2183,499
0x2184,585
0x2185,776
0x2186,412
0x2187,114
0x2188,650
0x2189,40
0x218a,997
0x218b,458
0x218c,905
0x218d,296
0x218e,816
0x218f,142
0x2190,264
0x2191,28
0x2192,798
0x2193,441
0x2194,649
0x2195,863
0x2196,334
0x2197,58
0x2198,542
0x2199,235
0x219a,985
0x219b,315
0x219c,91
0x219d,58
0x219e,884
0x219f,67
0x21a0,448
0x21a1,125
0x21a2,155
0x21a3,487
0x21a4,511
0x21a5,776
0x21a6,445
0x21a7,853
0x21a8,87
0x21a9,455
0x21aa,324
0x21ab,495
0x21ac,792
0x21ad,943
0x21ae,570
0x21af,582
0x21b0,35
0x21b1,713
0x21b2,869
0x21b3,919
0x21b4,826
0x21b5,846
0x21b6,873
0x21b7,96
0x21b8,263
0x21b9,142
0x21ba,876
0x21bb,117
0x21bc,540
0x21bd,350
0x21be,72
0x21bf,539
0x21c0,257
0x21c1,655
0x21c2,292
0x21c3,382
0x21c4,95
0x21c5,539
0x21c6,601
0x21c7,769
0x21c8,257
0x21c9,150
0x21ca,810
0x21cb,158
0x21cc,669
0x21cd,653
0x21ce,885
0x21cf,779
0x21d0,236
0x21d1,137
0x21d2,374
0x21d3,639
0x21d4,417
0x21d5,164
0x21d6,589
0x21d7,885
0x21d8,699
0x21d9,607
0x21da,538
0x21db,213
0x21dc,168
0x21dd,922
0x21de,759
0x21df,86
0x21e0,30
0x21e1,508
0x21e2,792
0x21e3,418
0x21e4,193
0x21e5,67
0x21e6,172
0x21e7,626
0x21e8,551
0x21e9,139
0x21ea,78
0x21eb,847
0x21ec,912
0x21ed,417
0x21ee,302
0x21ef,972
0x21f0,849
0x21f1,35
0x21f2,430
0x21f3,774
0x21f4,682
0x21f5,959
0x21f6,43
0x21f7,311
0x21f8,740
0x21f9,228
0x21fa,690
0x21fb,241
0x21fc,772
0x21fd,518
0x21fe,816
0x21ff,882
0x2200,772
0x2201,981
0x2202,846
0x2203,391
0x2204,218
0x2205,6
0x2206,181
0x2207,545
0x2208,705
0x2209,555
0x220a,857
0x220b,528
0x220c,511
0x220d,408
0x220e,512
0x220f,4
0x2210,713
0x2211,230
0x2212,261
0x2213,745
0x2214,913
0x2215,800
0x2216,599
0x2217,216
0x2218,400
0x2219,587
0x221a,515
0x221b,889
0x221c,143
0x221d,409
0x221e,374
0x221f,955
0x2220,184
0x2221,838
0x2222,438
0x2223,825
0x2224,285
0x2225,73
0x2226,523
0x2227,285
0x2228,359
0x2229,287
0x222a,600
0x222b,393
0x222c,3
0x222d,883
0x222e,690
0x222f,614
0x2230,16
0x2231,512
0x2232,165
0x2233,509
0x2234,223
0x2235,296
0x2236,282
0x2237,431
0x2238,986
0x2239,400
0x223a,252
0x223b,709
0x223c,728
0x223d,370
0x223e,608
0x223f,677
0x2240,773
0x2241,863
0x2242,44
0x2243,370
0x2244,732
0x2245,84
0x2246,559
0x2247,421
0x2248,109
0x2249,679
0x224a,792
0x224b,860
0x224c,860
0x224d,108
0x224e,770
0x224f,418
0x2250,670
0x2251,890
0x2252,286
0x2253,553
0x2254,125
0x2255,227
0x2256,816
0x2257,916
0x2258,254
0x2259,945
0x225a,645
0x225b,486
0x225c,795
0x225d,325
0x225e,647
0x225f,165
0x2260,531
0x2261,227
0x2262,10
0x2263,296
0x2264,132
0x2265,95
0x2266,756
0x2267,351
0x2268,263
0x2269,467
0x226a,475
0x226b,928
0x226c,999
0x226d,790
0x226e,836
0x226f,915
0x2270,826
0x2271,539
0x2272,660
0x2273,69
0x2274,361
0x2275,503
0x2276,401
0x2277,463
0x2278,948
0x2279,807
0x227a,259
0x227b,908
0x227c,790
0x227d,263
0x227e,358
0x227f,721
0x2280,810
0x2281,545
0x2282,926
0x2283,463
0x2284,800
0x2285,148
0x2286,498
0x2287,984
0x2288,909
0x2289,743
0x228a,319
0x228b,901
0x228c,338
0x228d,313
0x228e,318
0x228f,520
0x2290,516
0x2291,825
0x2292,318
0x2293,7
0x2294,78
0x2295,951
0x2296,17
0x2297,968
0x2298,171
0x2299,257
0x229a,899
0x229b,194
0x229c,192
0x229d,864
0x229e,161
0x229f,457
0x22a0,909
0x22a1,216
0x22a2,246
0x22a3,863
0x22a4,725
0x22a5,981
0x22a6,409
0x22a7,373
0x22a8,763
0x22a9,611
0x22aa,683
0x22ab,450
0x22ac,179
0x22ad,885
0x22ae,189
0x22af,354
0x22b0,260
0x22b1,41
0x22b2,572
0x22b3,51
0x22b4,962
0x22b5,218
0x22b6,902
0x22b7,508
0x22b8,851
0x22b9,493
0x22ba,689
0x22bb,600
0x22bc,842
0x22bd,306
0x22be,629
0x22bf,643
0x22c0,959
0x22c1,332
0x22c2,863
0x22c3,224
0x22c4,446
0x22c5,762
0x22c6,639
0x22c7,943
0x22c8,83
0x22c9,901
0x22ca,525
0x22cb,409
0x22cc,108
0x22cd,541
0x22ce,904
0x22cf,106
0x22d0,427
0x22d1,591
0x22d2,545
0x22d3,362
0x22d4,253
0x22d5,754
0x22d6,798
0x22d7,983
0x22d8,887
0x22d9,951
0x22da,947
0x22db,16
0x22dc,651
0x22dd,241
0x22de,447
0x22df,451
0x22e0,613
0x22e1,465
0x22e2,626
0x22e3,560
0x22e4,396
0x22e5,867
0x22e6,640
0x22e7,431
0x22e8,500
0x22e9,30
0x22ea,420
0x22eb,559
0x22ec,265
0x22ed,419
0x22ee,662
0x22ef,912
0x22f0,534
0x22f1,652
0x22f2,77
0x22f3,378
0x22f4,663
0x22f5,615
0x22f6,390
0x22f7,709
0x22f8,145
0x22f9,554
0x22fa,839
0x22fb,367
0x22fc,104
0x22fd,829
0x22fe,64
0x22ff,207
0x2300,14
0x2301,211
0x2302,203
0x2303,79
0x2304,320
0x2305,718
0x2306,643
0x2307,617
0x2308,623
0x2309,588
0x230a,764
0x230b,17
0x230c,715
0x230d,394
0x230e,172
0x230f,22
0x2310,732
0x2311,344
0x2312,963
0x2313,900
0x2314,660
0x2315,686
0x2316,74
0x2317,230
0x2318,404
0x2319,297
0x231a,225
0x231b,986
0x231c,936
0x231d,435
0x231e,12
0x231f,627
0x2320,708
0x2321,134
0x2322,45
0x2323,80
0x2324,975
0x2325,444
0x2326,66
0x2327,836
0x2328,18
0x2329,543
0x232a,602
0x232b,307
0x232c,409
0x232d,79
0x232e,287
0x232f,281
0x2330,41
0x2331,698
0x2332,28
0x2333,160
0x2334,138
0x2335,626
0x2336,333
0x2337,147
0x2338,865
0x2339,201
0x233a,909
0x233b,94
0x233c,629
0x233d,891
0x233e,70
0x233f,279
0x2340,873
0x2341,526
0x2342,586
0x2343,86
0x2344,604
0x2345,380
0x2346,460
0x2347,536
0x2348,237
0x2349,930
0x234a,751
0x234b,439
0x234c,902
0x234d,371
0x234e,259
0x234f,755
0x2350,560
0x2351,36
0x2352,920
0x2353,476
0x2354,495
0x2355,169
0x2356,562
0x2357,587
0x2358,79
0x2359,442
0x235a,283
0x235b,438
0x235c,393
0x235d,966
0x235e,146
0x235f,134
0x2360,255
0x2361,234
0x2362,760
0x2363,707
0x2364,191
0x2365,471
0x2366,729
0x2367,608
0x2368,841
0x2369,178
0x236a,269
0x236b,783
0x236c,763
0x236d,413
0x236e,444
0x236f,502
0x2370,91
0x2371,218
0x2372,367
0x2373,209
0x2374,721
0x2375,233
0x2376,114
0x2377,328
0x2378,833
0x2379,500
0x237a,305
0x237b,708
0x237c,943
0x237d,786
0x237e,304
0x237f,717
0x2380,28
0x2381,83
0x2382,650
0x2383,526
0x2384,90
0x2385,735
0x2386,550
0x2387,825
0x2388,719
0x2389,707
0x238a,634
0x238b,939
0x238c,765
0x238d,895
0x238e,812
0x238f,665
0x2390,348
0x2391,444
0x2392,662
0x2393,472
0x2394,919
0x2395,193
0x2396,40
0x2397,719
0x2398,124
0x2399,211
0x239a,870
0x239b,979
0x239c,895
0x239d,322
0x239e,575
0x239f,468
0x23a0,387
0x23a1,927
0x23a2,748
0x23a3,350
0x23a4,881
0x23a5,457
0x23a6,67
0x23a7,557
0x23a8,392
0x23a9,116
0x23aa,209
0x23ab,279
0x23ac,324
0x23ad,732
0x23ae,621
0x23af,37
0x23b0,54
0x23b1,990
0x23b2,335
0x23b3,937
0x23b4,680
0x23b5,217
0x23b6,647
0x23b7,276
0x23b8,300
0x23b9,360
0x23ba,862
0x23bb,665
0x23bc,788
0x23bd,392
0x23be,310
0x23bf,554
0x23c0,498
0x23c1,674
0x23c2,977
0x23c3,931
0x23c4,812
0x23c5,560
0x23c6,499
0x23c7,549
0x23c8,480
0x23c9,533
0x23ca,566
0x23cb,958
0x23cc,44
0x23cd,715
0x23ce,152
0x23cf,718
0x23d0,844
0x23d1,814
0x23d2,953
0x23d3,617
0x23d4,354
0x23d5,606
0x23d6,423
0x23d7,497
0x23d8,54
0x23d9,199
0x23da,763
0x23db,419
0x23dc,775
0x23dd,831
0x23de,436
0x23df,369
0x23e0,563
0x23e1,916
0x23e2,143
0x23e3,486
0x23e4,333
0x23e5,601
0x23e6,352
0x23e7,107
0x23e8,69
0x23e9,22
0x23ea,477
0x23eb,911
0x23ec,653
0x23ed,142
0x23ee,774
0x23ef,548
0x23f0,483
0x23f1,380
0x23f2,250
0x23f3,505
0x23f4,254
0x23f5,921
0x23f6,226
0x23f7,662
0x23f8,687
0x23f9,181
0x23fa,54
0x23fb,917
0x23fc,674
0x23fd,269
0x23fe,764
0x23ff,929
0x2400,710
0x2401,51
0x2402,160
0x2403,690
0x2404,101
0x2405,965
0x2406,324
0x2407,831
0x2408,560
0x2409,642
0x240a,446
0x240b,816
0x240c,970
0x240d,615
0x240e,119
0x240f,948
0x2410,260
0x2411,519
0x2412,982
0x2413,213
0x2414,436
0x2415,59
0x2416,227
0x2417,723
0x2418,113
0x2419,48
0x241a,162
0x241b,557
0x241c,605
0x241d,627
0x241e,957
0x241f,32
0x2420,697
0x2421,668
0x2422,813
0x2423,890
0x2424,245
0x2425,150
0x2426,433
0x2427,985
0x2428,769
0x2429,845
0x242a,711
0x242b,163
0x242c,385
0x242d,373
0x242e,253
0x242f,30
0x2430,928
0x2431,102
0x2432,417
0x2433,90
0x2434,426
0x2435,252
0x2436,665
0x2437,327
0x2438,689
0x2439,186
0x243a,132
0x243b,72
0x243c,796
0x243d,184
0x243e,506
0x243f,236
0x2440,772
0x2441,860
0x2442,636
0x2443,175
0x2444,332
0x2445,945
0x2446,757
0x2447,369
0x2448,160
0x2449,103
0x244a,57
0x244b,479
0x244c,204
0x244d,701
0x244e,129
0x244f,614
0x2450,79
0x2451,397
0x2452,574
0x2453,87
0x2454,341
0x2455,718
0x2456,379
0x2457,238
0x2458,49
0x2459,468
0x245a,102
0x245b,35
0x245c,874
0x245d,700
0x245e,395
0x245f,776
0x2460,90
0x2461,566
0x2462,132
0x2463,502
0x2464,491
0x2465,822
0x2466,889
0x2467,149
0x2468,564
0x2469,76
0x246a,599
0x246b,736
0x246c,203
0x246d,669
0x246e,90
0x246f,633
0x2470,40
0x2471,942
0x2472,958
0x2473,856
0x2474,424
0x2475,35
0x2476,731
0x2477,654
0x2478,335
0x2479,858
0x247a,991
0x247b,102
0x247c,108
0x247d,64
0x247e,451
0x247f,584
0x2480,456
0x2481,619
0x2482,126
0x2483,945
0x2484,726
0x2485,847
0x2486,284
0x2487,100
0x2488,172
0x2489,412
0x248a,128
0x248b,498
0x248c,424
0x248d,375
0x248e,909
0x248f,381
0x2490,695
0x2491,242
0x2492,381
0x2493,795
0x2494,920
0x2495,367
0x2496,231
0x2497,259
0x2498,210
0x2499,648
0x249a,2
0x249b,16
0x249c,461
0x249d,953
0x249e,493
0x249f,785
0x24a0,636
0x24a1,130
0x24a2,628
0x24a3,882
0x24a4,791
0x24a5,729
0x24a6,556
0x24a7,135
0x24a8,363
0x24a9,841
0x24aa,346
0x24ab,35
0x24ac,809
0x24ad,720
0x24ae,968
0x24af,366
0x24b0,928
0x24b1,111
0x24b2,912
0x24b3,739
0x24b4,493
0x24b5,777
0x24b6,866
0x24b7,991
0x24b8,289
0x24b9,704
0x24ba,155
0x24bb,838
0x24bc,130
0x24bd,487
0x24be,85
0x24bf,871
0x24c0,749
0x24c1,202
0x24c2,561
0x24c3,739
0x24c4,305
0x24c5,649
0x24c6,300
0x24c7,536
0x24c8,299
